"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"58","Tuesday","13:50","PTEB-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AIP","","",""
"58","Tuesday","14:40","PTEB-2","E0451-EL123-3-MATEMATIKA TEKNIK I","AIP","","",""
"59","Tuesday","07:50","PTEA-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","TSR+SSE","Praktikum","",""
"59","Tuesday","08:40","PTEA-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","TSR+SSE","Praktikum","",""
"59","Tuesday","09:30","PTEA-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","TSR+SSE","Praktikum","",""
"59","Tuesday","10:20","PTEA-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","TSR+SSE","Praktikum","",""
"59","Tuesday","11:10","PTEA-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","TSR+SSE","Praktikum","",""
"60","Monday","07:50","PTEB-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","SSE+TSR","Praktikum","",""
"60","Monday","08:40","PTEB-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","SSE+TSR","Praktikum","",""
"60","Monday","09:30","PTEB-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","SSE+TSR","Praktikum","",""
"60","Monday","10:20","PTEB-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","SSE+TSR","Praktikum","",""
"60","Monday","11:10","PTEB-2","E0451-EL122-2-PRAKTIKUM BENGKEL TEKNIK ELEKTRO DAN KESELAMATAN KERJA","SSE+TSR","Praktikum","",""
"61","Wednesday","13:00","PTEA-2","E0451-EL124-2-METODE PENGUKURAN","ELM+WAS","","",""
"61","Wednesday","13:50","PTEA-2","E0451-EL124-2-METODE PENGUKURAN","ELM+WAS","","",""
"62","Monday","13:50","PTEB-2","E0451-EL124-2-METODE PENGUKURAN","WAS+ELM","","",""
