"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"84","Tuesday","11:10","PTEB-EK-4+PTEA-EK-4","E0451-EL348-3-REKAYASA TRAFIK TELEKOMUNIKASI","ARJ+SLH","","",""
"86","Tuesday","07:50","PTEA-TTE-4+PTEB-TTE-4","E0451-EL349-2-PRAKTIKUM PENGUKURAN LISTRIK","IWR+ELM","","",""
"86","Tuesday","08:40","PTEA-TTE-4+PTEB-TTE-4","E0451-EL349-2-PRAKTIKUM PENGUKURAN LISTRIK","IWR+ELM","","",""
"86","Tuesday","09:30","PTEA-TTE-4+PTEB-TTE-4","E0451-EL349-2-PRAKTIKUM PENGUKURAN LISTRIK","IWR+ELM","","",""
"86","Tuesday","10:20","PTEA-TTE-4+PTEB-TTE-4","E0451-EL349-2-PRAKTIKUM PENGUKURAN LISTRIK","IWR+ELM","","",""
"86","Tuesday","11:10","PTEA-TTE-4+PTEB-TTE-4","E0451-EL349-2-PRAKTIKUM PENGUKURAN LISTRIK","IWR+ELM","","",""
"87","Wednesday","10:20","PTEA-TTE-4+PTEB-TTE-4","E0451-EL440-2-MESIN DC DAN TRANSFORMATOR","SMT+WAS","","",""
"87","Wednesday","11:10","PTEA-TTE-4+PTEB-TTE-4","E0451-EL440-2-MESIN DC DAN TRANSFORMATOR","SMT+WAS","","",""
"88","Monday","07:50","PTEA-TTE-4+PTEB-TTE-4","E0451-EL441-2-SISTEM TRANSMISI TENAGA LISTRIK","YDM+NPA","","",""
"88","Monday","08:40","PTEA-TTE-4+PTEB-TTE-4","E0451-EL441-2-SISTEM TRANSMISI TENAGA LISTRIK","YDM+NPA","","",""
"89","Monday","10:20","PTEA-TTE-4+PTEB-TTE-4","E0451-EL442-2-SISTEM DISTRIBUSI TENAGA LISTRIK","IWR","","",""
"89","Monday","11:10","PTEA-TTE-4+PTEB-TTE-4","E0451-EL442-2-SISTEM DISTRIBUSI TENAGA LISTRIK","IWR","","",""
"91","Monday","13:00","PTEA-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"91","Monday","13:50","PTEA-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"91","Monday","14:40","PTEA-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"92","Monday","08:40","PTEB-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"92","Monday","09:30","PTEB-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"92","Monday","10:20","PTEB-6","E0451-EL372-3-PERENCANAAN PEMBELAJARAN BIDANG STUDI","MKH","","",""
"93","Wednesday","15:30","PTEA-6","E0451-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","ELM+HSB","","",""
"93","Wednesday","16:20","PTEA-6","E0451-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","ELM+HSB","","",""
"94","Thursday","13:00","PTEB-6","E0451-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","MSR+SSE+HLD","","",""
"94","Thursday","13:50","PTEB-6","E0451-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","MSR+SSE+HLD","","",""
"96","Wednesday","08:40","PTEA-EI-6+PTEB-EI-6","E0451-EL361-2-OTOMASI INDUSTRI","ERH+DDW","","",""
"96","Wednesday","09:30","PTEA-EI-6+PTEB-EI-6","E0451-EL361-2-OTOMASI INDUSTRI","ERH+DDW","","",""
"97","Thursday","07:50","PTEB-EI-6+PTEA-EI-6","E0451-EL360-2-PRAKTIKUM SENSOR DAN SISTEM MIKROPROSESOR","YYS+ERH","","",""
"97","Thursday","08:40","PTEB-EI-6+PTEA-EI-6","E0451-EL360-2-PRAKTIKUM SENSOR DAN SISTEM MIKROPROSESOR","YYS+ERH","","",""
"97","Thursday","09:30","PTEB-EI-6+PTEA-EI-6","E0451-EL360-2-PRAKTIKUM SENSOR DAN SISTEM MIKROPROSESOR","YYS+ERH","","",""
"97","Thursday","10:20","PTEB-EI-6+PTEA-EI-6","E0451-EL360-2-PRAKTIKUM SENSOR DAN SISTEM MIKROPROSESOR","YYS+ERH","","",""
"97","Thursday","11:10","PTEB-EI-6+PTEA-EI-6","E0451-EL360-2-PRAKTIKUM SENSOR DAN SISTEM MIKROPROSESOR","YYS+ERH","","",""
"99","Wednesday","07:00","PTEA-EK-6","E0451-EL363-3-SISTEM KOMUNIKASI DIGITAL","ARJ+NFA","","",""
"99","Wednesday","07:50","PTEA-EK-6","E0451-EL363-3-SISTEM KOMUNIKASI DIGITAL","ARJ+NFA","","",""
"99","Wednesday","08:40","PTEA-EK-6","E0451-EL363-3-SISTEM KOMUNIKASI DIGITAL","ARJ+NFA","","",""
"100","Wednesday","07:00","PTEB-EK-6","E0451-EL364-2-PRAKTIKUM SISTEM KOMUNIKASI DAN TRANSMISI SINYAL","TSR+SLH","","",""
"100","Wednesday","07:50","PTEB-EK-6","E0451-EL364-2-PRAKTIKUM SISTEM KOMUNIKASI DAN TRANSMISI SINYAL","TSR+SLH","","",""
"100","Wednesday","08:40","PTEB-EK-6","E0451-EL364-2-PRAKTIKUM SISTEM KOMUNIKASI DAN TRANSMISI SINYAL","TSR+SLH","","",""
"100","Wednesday","09:30","PTEB-EK-6","E0451-EL364-2-PRAKTIKUM SISTEM KOMUNIKASI DAN TRANSMISI SINYAL","TSR+SLH","","",""
"100","Wednesday","10:20","PTEB-EK-6","E0451-EL364-2-PRAKTIKUM SISTEM KOMUNIKASI DAN TRANSMISI SINYAL","TSR+SLH","","",""
"102","Thursday","07:00","PTEA-TTE-6+PTEB-TTE-6","E0451-EL366-2-PRAKTIKUM MESIN LISTRIK","IWR+MMS","","",""
"102","Thursday","07:50","PTEA-TTE-6+PTEB-TTE-6","E0451-EL366-2-PRAKTIKUM MESIN LISTRIK","IWR+MMS","","",""
"102","Thursday","08:40","PTEA-TTE-6+PTEB-TTE-6","E0451-EL366-2-PRAKTIKUM MESIN LISTRIK","IWR+MMS","","",""
"102","Thursday","09:30","PTEA-TTE-6+PTEB-TTE-6","E0451-EL366-2-PRAKTIKUM MESIN LISTRIK","IWR+MMS","","",""
"102","Thursday","10:20","PTEA-TTE-6+PTEB-TTE-6","E0451-EL366-2-PRAKTIKUM MESIN LISTRIK","IWR+MMS","","",""
"103","Tuesday","13:50","PTEA-TTE-6+PTEB-TTE-6","E0451-EL365-2-ANALISIS SISTEM TENAGA LISTRIK","YDM+NPA","","",""
"103","Tuesday","14:40","PTEA-TTE-6+PTEB-TTE-6","E0451-EL365-2-ANALISIS SISTEM TENAGA LISTRIK","YDM+NPA","","",""
"104","Thursday","15:30","PTEA-TTE-6+PTEB-TTE-6","E0451-EL367-2-SISTEM PEMBANGKIT TENAGA LISTRIK","TSM+HSB","","",""
"104","Thursday","16:20","PTEA-TTE-6+PTEB-TTE-6","E0451-EL367-2-SISTEM PEMBANGKIT TENAGA LISTRIK","TSM+HSB","","",""
"106","Tuesday","13:50","PTEA-EI-6+PTEB-EI-6","E0451-EL461-2-ROBOTIKA**","ERH+MAR","","",""
"106","Tuesday","14:40","PTEA-EI-6+PTEB-EI-6","E0451-EL461-2-ROBOTIKA**","ERH+MAR","","",""
"107","Wednesday","07:00","PTEB-EI-6+PTEA-EI-6","E0451-EL460-2-SISTEM TERTANAM DAN IoT**","DDW+MAR","","",""
"107","Wednesday","07:50","PTEB-EI-6+PTEA-EI-6","E0451-EL460-2-SISTEM TERTANAM DAN IoT**","DDW+MAR","","",""
"108","Tuesday","07:00","PTEA-EI-6+PTEB-EI-6","E0451-EL462-2-VISI KOMPUTER** ","ERH+DDW","","",""
"108","Tuesday","07:50","PTEA-EI-6+PTEB-EI-6","E0451-EL462-2-VISI KOMPUTER** ","ERH+DDW","","",""
"109","Wednesday","10:20","PTEA-EI-6+PTEB-EI-6","E0451-EL463-2-PERANCANGAN SISTEM ELEKTRONIKA**","INK","","",""
"109","Wednesday","11:10","PTEA-EI-6+PTEB-EI-6","E0451-EL463-2-PERANCANGAN SISTEM ELEKTRONIKA**","INK","","",""
"111","Tuesday","07:00","PTEB-EK-6+PTEA-EK-6","E0451-EL464-3-ANTENA DAN PROPAGASI**","AHS","","",""
"111","Tuesday","07:50","PTEB-EK-6+PTEA-EK-6","E0451-EL464-3-ANTENA DAN PROPAGASI**","AHS","","",""
"111","Tuesday","08:40","PTEB-EK-6+PTEA-EK-6","E0451-EL464-3-ANTENA DAN PROPAGASI**","AHS","","",""
"112","Thursday","07:00","PTEB-EK-6+PTEA-EK-6","E0451-EL465-3-SISTEM KOMUNIKASI OPTIK**","ARJ","","",""
"112","Thursday","07:50","PTEB-EK-6+PTEA-EK-6","E0451-EL465-3-SISTEM KOMUNIKASI OPTIK**","ARJ","","",""
"112","Thursday","08:40","PTEB-EK-6+PTEA-EK-6","E0451-EL465-3-SISTEM KOMUNIKASI OPTIK**","ARJ","","",""
"113","Tuesday","09:30","PTEB-EI-6+PTEA-EI-6","E0451-EL466-2-KOMUNIKASI DATA**","EAJ+AHS","","",""
"113","Tuesday","10:20","PTEB-EI-6+PTEA-EI-6","E0451-EL466-2-KOMUNIKASI DATA**","EAJ+AHS","","",""
"115","Wednesday","13:50","PTEA-TTE-6+PTEB-TTE-6","E0451-EL467-2-ELEKTRONIKA DAYA **","DLH","","",""
"115","Wednesday","14:40","PTEA-TTE-6+PTEB-TTE-6","E0451-EL467-2-ELEKTRONIKA DAYA **","DLH","","",""
"116","Tuesday","08:40","PTEA-TTE-6+PTEB-TTE-6","E0451-EL468-2-OTOMASI KELISTRIKAN INDUSTRI**","YYS+MMS","","",""
"116","Tuesday","09:30","PTEA-TTE-6+PTEB-TTE-6","E0451-EL468-2-OTOMASI KELISTRIKAN INDUSTRI**","YYS+MMS","","",""
"117","Wednesday","07:00","PTEA-TTE-6+PTEB-TTE-6","E0451-EL469-2-PENGGUNAAN DAN PENGATURAN MOTOR LISTRIK","SMT+WAS","","",""
"117","Wednesday","07:50","PTEA-TTE-6+PTEB-TTE-6","E0451-EL469-2-PENGGUNAAN DAN PENGATURAN MOTOR LISTRIK","SMT+WAS","","",""
"119","Monday","13:00","PTOIR-1","E5651-ER200-2-MATEMATIKA TEKNIK I","AGF+STA","","",""
"119","Monday","13:50","PTOIR-1","E5651-ER200-2-MATEMATIKA TEKNIK I","AGF+STA","","",""
"120","Monday","07:50","PTOIR-1","E5651-ER201-2-PRAKTIKUM BENGKEL DAN K3","HSB+RPR","","",""
"120","Monday","08:40","PTOIR-1","E5651-ER201-2-PRAKTIKUM BENGKEL DAN K3","HSB+RPR","","",""
"120","Monday","09:30","PTOIR-1","E5651-ER201-2-PRAKTIKUM BENGKEL DAN K3","HSB+RPR","","",""
"120","Monday","10:20","PTOIR-1","E5651-ER201-2-PRAKTIKUM BENGKEL DAN K3","HSB+RPR","","",""
"120","Monday","11:10","PTOIR-1","E5651-ER201-2-PRAKTIKUM BENGKEL DAN K3","HSB+RPR","","",""
"121","Thursday","13:50","PTOIR-1","E5651-ER202-2-PENGUKURAN DAN INSTRUMENTASI","ERH+NFA","","",""
"121","Thursday","14:40","PTOIR-1","E5651-ER202-2-PENGUKURAN DAN INSTRUMENTASI","ERH+NFA","","",""
"122","Thursday","09:30","PTOIR-1","E5651-ER203-3-FISIKA II","WWP+MAQ","","",""
"122","Thursday","10:20","PTOIR-1","E5651-ER203-3-FISIKA II","WWP+MAQ","","",""
"122","Thursday","11:10","PTOIR-1","E5651-ER203-3-FISIKA II","WWP+MAQ","","",""
"123","Tuesday","10:20","PTOIR-1","E5651-ER204-2-MATERIAL TEKNIK ELEKTRO","WWP+REP","","",""
"123","Tuesday","11:10","PTOIR-1","E5651-ER204-2-MATERIAL TEKNIK ELEKTRO","WWP+REP","","",""
"125","Monday","15:30","PTOIR-2","E5651-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","HSB+SAR","","",""
"125","Monday","16:20","PTOIR-2","E5651-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","HSB+SAR","","",""
"126","Wednesday","13:00","PTOIR-2","E5651-ER340-3-RANGKAIAN LISTRIK II","JKR+STA","","",""
"126","Wednesday","13:50","PTOIR-2","E5651-ER340-3-RANGKAIAN LISTRIK II","JKR+STA","","",""
"126","Wednesday","14:40","PTOIR-2","E5651-ER340-3-RANGKAIAN LISTRIK II","JKR+STA","","",""
"127","Wednesday","08:40","PTOIR-2","E5651-ER341-2-TEKNIK DIGITAL","MKH+RPR","","",""
"127","Wednesday","09:30","PTOIR-2","E5651-ER341-2-TEKNIK DIGITAL","MKH+RPR","","",""
"128","Tuesday","15:30","PTOIR-2","E5651-ER342-2-MESIN LISTRIK","ELM+NPA","","",""
"128","Tuesday","16:20","PTOIR-2","E5651-ER342-2-MESIN LISTRIK","ELM+NPA","","",""
"129","Monday","09:30","PTOIR-2","E5651-ER343-2-PRAKTIKUM ELEKTRONIKA ANALOG DAN DIGITAL","ERH+NFA","","",""
"129","Monday","10:20","PTOIR-2","E5651-ER343-2-PRAKTIKUM ELEKTRONIKA ANALOG DAN DIGITAL","ERH+NFA","","",""
"130","Tuesday","10:20","PTOIR-2","E5651-ER344-2-KOMPUTASI DAN ANALISIS NUMERIK","SAR+MAQ","","",""
"130","Tuesday","11:10","PTOIR-2","E5651-ER344-2-KOMPUTASI DAN ANALISIS NUMERIK","SAR+MAQ","","",""
"131","Tuesday","13:00","PTOIR-2","E5651-ER345-2-SENSOR DAN TRANSDUSER","DDW+REP","","",""
"131","Tuesday","13:50","PTOIR-2","E5651-ER345-2-SENSOR DAN TRANSDUSER","DDW+REP","","",""
"132","Monday","07:50","PTOIR-2","E5651-ER346-2-ELEKTRONIKA DAYA","DLH+MAR","","",""
"132","Monday","08:40","PTOIR-2","E5651-ER346-2-ELEKTRONIKA DAYA","DLH+MAR","","",""
